t,Main_ActualVehicleSpeed_kph,Main_Battery_Temperature_C,Main_Battery_electrical_i,Main_Battery_electrical_v,Main_BrakeCommand_value,Main_Distance_km,Main_MG_i,Main_MG_v,Main_MotorCommand_value,Main_Range_km,Main_RefereceVehicleSpeed_kph,Main_State_of_Charge_SoC,Power_kW,dT_hr,Energy_kWhr,Cumulative_Energy_Used_kWhr
558,87.47640639,27.54626641,3.823643385,395.6315356,0,11.97851162,2.70424114,559.5119522,2.70424114,119.9197871,87.5483136,0.23,0.105327099,0.016666667,0.001755452,5.258551391
559,87.11613875,27.54863065,5.897279324,394.5213934,0,12.00275981,4.174192004,557.4804237,4.174192004,119.8919149,87.2264448,0.23,0.16246197,0.016666667,0.002707699,5.26125909
560,86.86115782,27.55513573,10.96220446,391.8073783,0,12.0269198,7.717550147,556.509983,7.717550147,119.8642739,87.0655104,0.23,0.302065032,0.016666667,0.005034417,5.266293508
561,86.50382443,27.55984752,4.194078952,395.4112279,0,12.05100377,2.996022363,553.3468141,2.996022363,119.8368624,86.5827072,0.23,0.115588176,0.016666667,0.00192647,5.268219977
562,85.91540474,27.56042894,1.251961938,396.9857877,0,12.07495389,0.906149818,549.1992409,0.906149818,119.8096783,85.9389696,0.23,0.034504608,0.016666667,0.000575077,5.268795054
563,85.51805219,27.56667235,13.9895958,390.1812993,0,12.09875451,9.955791845,548.319835,9.955791845,119.7827197,85.7780352,0.23,0.385646604,0.016666667,0.006427443,5.275222497
564,85.2203571,27.57737921,12.68671973,390.8599858,0,12.1224699,9.077748406,546.249821,9.077748406,119.7559849,85.4561664,0.23,0.349866481,0.016666667,0.005831108,5.281053605
565,84.88555686,27.58819093,13.38058257,390.4754306,0,12.14609546,9.60055196,544.2010065,9.60055196,119.729472,85.1342976,0.23,0.369146067,0.016666667,0.006152434,5.28720604
566,84.45224648,27.59670318,10.69997599,391.8959829,0,12.1696172,7.750073486,541.0857023,7.750073486,119.703179,84.6514944,0.23,0.295284061,0.016666667,0.004921401,5.292127441
567,84.04151779,27.60755066,15.53391086,389.3050867,0,12.19301571,11.21851194,539.0859148,11.21851194,119.6771043,84.3296256,0.23,0.428853231,0.016666667,0.007147554,5.299274995
568,83.68333669,27.62226126,17.53535251,388.2209607,0,12.21630999,12.67657824,537.0541926,12.67657824,119.6512459,84.0077568,0.23,0.484366088,0.016666667,0.008072768,5.307347763
569,83.42140209,27.64402569,23.1062303,385.2266483,0,12.23951536,16.60443413,536.0908158,16.60443413,119.6256021,83.8468224,0.23,0.638749224,0.016666667,0.01064582,5.317993583
570,83.22135686,27.67179403,25.29231627,384.0344321,0,12.26265948,18.15315388,535.0890571,18.15315388,119.6001711,83.685888,0.23,0.699883766,0.016666667,0.011664729,5.329658313
571,83.11881462,27.70924464,31.03319917,380.9409264,0,12.28575888,22.09115974,535.1542843,22.09115974,119.5749512,83.685888,0.23,0.859906508,0.016666667,0.014331775,5.343990088
572,83.08419207,27.75526259,32.99303337,379.8611301,0,12.30884219,23.41830238,535.1769,23.41830238,119.5499405,83.685888,0.23,0.915730305,0.016666667,0.015262172,5.35925226
573,83.05262829,27.80496606,34.79107556,378.8685375,0,12.33191659,24.62953895,535.1975498,24.62953895,119.5251374,83.685888,0.23,0.967364675,0.016666667,0.016122745,5.375375004
574,83.12270051,27.86827388,39.95854126,376.0737188,0,12.35499347,28.02102371,536.2814375,28.02102371,119.5005401,83.8468224,0.23,1.113575572,0.016666667,0.018559593,5.393934597
575,83.07798588,27.92419916,33.35959212,379.5612416,0,12.37808275,23.6592221,535.1818688,23.6592221,119.4761469,83.685888,0.23,0.931539894,0.016666667,0.015525665,5.409460262
576,83.00393975,27.98058874,37.54992399,377.2969233,0,12.40114712,26.47002827,535.2274175,26.47002827,119.4519562,83.685888,0.23,1.05066898,0.016666667,0.01751115,5.426971412
577,82.90503143,28.03787851,34.01588208,379.151847,0,12.42419286,24.14353193,534.1601957,24.14353193,119.4279661,83.5249536,0.23,0.953733169,0.016666667,0.015895553,5.442866964
578,82.56316828,28.07692296,26.10139168,383.3552043,0,12.44718076,18.84414399,530.9875171,18.84414399,119.4041752,83.0421504,0.23,0.732846763,0.016666667,0.012214113,5.455081077
579,82.17713774,28.11433714,29.6732694,381.4345435,0,12.47005846,21.39693363,528.9718717,21.39693363,119.3805817,82.7202816,0.23,0.8342443,0.016666667,0.013904072,5.468985149
580,81.75691258,28.15099959,26.16830929,383.2860144,0,12.4928295,19.07307222,525.8480681,19.07307222,119.357184,82.2374784,0.23,0.736664064,0.016666667,0.012277734,5.481262883
581,81.18625682,28.17875314,22.10467355,385.441582,0,12.51546324,16.33135142,521.6890207,16.33135142,119.3339804,81.5937408,0.23,0.622882139,0.016666667,0.010381369,5.491644252
582,80.54925056,28.20345748,21.7191973,385.6372982,0,12.53792606,16.18225267,517.5720585,16.18225267,119.3109694,80.9500032,0.23,0.612556458,0.016666667,0.010209274,5.501853526
583,79.8130046,28.22351659,17.94899875,387.6400577,0,12.56020089,13.57877107,512.3870228,13.57877107,119.2881494,80.1453312,0.23,0.506583864,0.016666667,0.008443064,5.510296591
584,79.01616856,28.24109425,17.50636456,387.8697151,0,12.58225978,13.38600638,507.2409105,13.38600638,119.2655187,79.3406592,0.23,0.494398892,0.016666667,0.008239982,5.518536572
585,78.11400116,28.25442555,14.04483571,389.7117355,0,12.60408545,10.92457556,501.0300299,10.92457556,119.2430758,78.3750528,0.23,0.396828765,0.016666667,0.006613813,5.525150385
586,77.21466994,28.26825484,19.2503891,386.9315237,0,12.62565445,15.02121553,495.9568933,15.02121553,119.2208191,77.5703808,0.23,0.544174905,0.016666667,0.009069582,5.534219967
587,76.74629221,28.30819161,36.41839139,377.751203,0,12.64702396,27.78599204,495.1401431,27.78599204,119.1987472,77.4094464,0.23,1.030938801,0.016666667,0.017182313,5.55140228
588,76.53669413,28.36965393,39.21379668,376.2201913,0,12.66831162,29.8563404,494.1477817,29.8563404,119.1768584,77.248512,0.23,1.112481841,0.016666667,0.018541364,5.569943644
589,76.44071799,28.44397504,44.731225,373.2365333,0,12.68955484,33.78277309,494.2134287,33.78277309,119.1551512,77.248512,0.23,1.272333847,0.016666667,0.021205564,5.591149208
590,76.49384296,28.53689933,51.01819275,369.838955,0,12.71079214,38.0958351,495.3143011,38.0958351,119.1336242,77.4094464,0.23,1.45590103,0.016666667,0.024265017,5.615414226
591,76.78849952,28.66459975,62.18746758,363.8318322,0,12.7320749,45.3881422,498.5214571,45.3881422,119.1122758,77.8922496,0.23,1.782578868,0.016666667,0.029709648,5.645123873
592,77.42231439,28.85294986,72.56286342,358.2357628,0,12.75348703,51.59952241,503.7655865,51.59952241,119.0911046,78.6969216,0.23,2.09365266,0.016666667,0.034894211,5.680018084
593,77.84685943,29.01201625,56.69576147,366.6342271,0,12.77506464,41.19085223,504.6227738,41.19085223,119.0701091,78.857856,0.23,1.644858353,0.016666667,0.027414306,5.70743239
594,78.03538229,29.1375015,55.04804531,367.4744058,0,12.79671649,40.00638636,505.629968,40.00638636,119.0492878,79.0187904,0.23,1.603962503,0.016666667,0.026732708,5.734165099
595,78.11394657,29.25029257,50.42886457,369.9017995,0,12.81840745,36.89488635,505.577982,36.89488635,119.0286393,79.0187904,0.23,1.475059043,0.016666667,0.024584317,5.758749416
596,78.02730188,29.3435908,46.10993616,372.1764637,0,12.84009716,34.01591921,504.5021405,34.01591921,119.0081621,78.857856,0.23,1.353031099,0.016666667,0.022550518,5.781299934
597,77.96386757,29.44066501,49.78972228,370.1896037,0,12.86175973,36.5312081,504.5430288,36.5312081,118.9878548,78.857856,0.23,1.465842535,0.016666667,0.024430709,5.805730643
598,77.87937974,29.53610428,45.33700149,372.5311141,0,12.88340751,33.54490813,503.4647635,33.54490813,118.9677161,78.6969216,0.23,1.339078404,0.016666667,0.022317973,5.828048617
599,77.55480161,29.60540939,36.26123229,377.3441505,0,12.9050019,27.34988849,500.2766958,27.34988849,118.9477445,78.2141184,0.23,1.073528627,0.016666667,0.017892144,5.84594076
600,77.09376607,29.66108333,35.01446962,377.9948733,0,12.92648093,26.62065775,497.1786497,26.62065775,118.9279386,77.7313152,0.23,1.038567101,0.016666667,0.017309452,5.863250212
601,76.60604965,29.713819,35.30478567,377.8260713,0,12.94782747,26.99775948,494.1003097,26.99775948,118.841898,77.248512,0.23,1.049040011,0.016666667,0.017484,5.880734212
602,76.30047952,29.78291196,43.56737313,373.4040386,0,12.96905758,32.98781805,493.1709973,32.98781805,118.7559034,77.0875776,0.23,1.297563238,0.016666667,0.021626054,5.902360266
603,76.12481031,29.8648486,44.42702849,372.914813,0,12.99022687,33.66327383,492.1544091,33.66327383,118.6706225,76.9266432,0.23,1.32680648,0.016666667,0.022113441,5.924473708
604,75.94524512,29.94593669,45.52846621,372.2987901,0,13.0113472,34.51359985,491.141212,34.51359985,118.5860492,76.7657088,0.23,1.363392567,0.016666667,0.022723209,5.947196917
605,76.0304017,30.05898985,59.44393228,364.8546408,0,13.03244528,43.96357632,493.3553261,43.96357632,118.5021778,77.0875776,0.23,1.786824557,0.016666667,0.029780409,5.976977326
606,76.47175525,30.22601586,71.73948448,358.2591242,0,13.05361928,51.65380417,497.5983054,51.65380417,118.4190024,77.7313152,0.23,2.168398795,0.016666667,0.03613998,6.013117306
607,77.36295023,30.4861483,86.46285352,350.35801,0,13.07497639,59.99202845,504.9335857,59.99202845,118.3365171,78.857856,0.23,2.635919374,0.016666667,0.04393199,6.057049296
608,77.95144311,30.69070272,60.13217227,364.305306,0,13.09656643,43.31649989,505.6866791,43.31649989,118.2547164,79.0187904,0.23,1.845498623,0.016666667,0.03075831,6.087807606
609,77.99706634,30.80527217,47.92385329,370.7737279,0,13.11823434,35.2180534,504.5222965,35.2180534,118.1735945,78.857856,0.23,1.476307344,0.016666667,0.024605122,6.112412729
610,77.91820188,30.90220173,43.09574483,373.3216263,0,13.13989047,31.95271161,503.4356582,31.95271161,118.0931458,78.6969216,0.23,1.3317534,0.016666667,0.02219589,6.134608619
611,77.08324722,30.93339961,8.862585369,391.5288406,0,13.16144384,7.024173673,493.7672692,7.024173673,118.0133646,77.248512,0.23,0.274149895,0.016666667,0.004569165,6.139177783
612,75.71467587,30.93721096,4.522116381,393.8676072,0,13.1826665,3.676070068,484.4532358,3.676070068,117.9342456,75.8001024,0.23,0.139901668,0.016666667,0.002331694,6.141509478
613,74.24156596,30.93841454,5.906154753,393.1586981,0,13.20349164,4.890517935,475.2199787,4.890517935,117.855783,74.3516928,0.23,0.182727064,0.016666667,0.003045451,6.144554929
614,73.52232207,30.96886757,36.76019082,376.7480486,0,13.22398691,29.18497709,474.5942696,29.18497709,117.7779716,74.1907584,0.23,1.138421481,0.016666667,0.018973691,6.16352862
615,73.39970109,31.04020479,43.81623573,372.9574695,0,13.24438708,34.42744444,474.6840054,34.42744444,117.7008059,74.1907584,0.23,1.36006493,0.016666667,0.022667749,6.186196369
616,73.44279627,31.1269882,50.70843786,369.2532596,0,13.26477772,39.35758058,475.7964294,39.35758058,117.6242805,74.3516928,0.23,1.578400947,0.016666667,0.026306682,6.212503052
617,74.10222471,31.29941698,78.91192145,354.2057602,0,13.28525131,57.83772467,483.3024072,57.83772467,117.5483902,75.4782336,0.23,2.469897134,0.016666667,0.041164952,6.253668004
618,75.31034442,31.58188403,94.34324245,345.9306084,0,13.30599643,66.24309221,492.7004744,66.24309221,117.4731297,76.9266432,0.23,2.979537342,0.016666667,0.049658956,6.30332696
619,76.97573856,32.00237918,112.2034419,336.3619376,0,13.32713946,74.70687547,505.1804204,74.70687547,117.3984936,78.857856,0.23,3.590777093,0.016666667,0.059846285,6.363173244
620,78.41472046,32.37282503,91.56753958,347.2490386,0,13.34873757,62.0812709,512.1727637,62.0812709,117.324477,79.9843968,0.23,2.964299937,0.016666667,0.049404999,6.412578243
621,79.7309249,32.55330748,100.3179664,342.5456517,0,13.3706995,65.89591667,521.4899133,65.89591667,117.2510745,81.4328064,0.23,3.265681606,0.016666667,0.054428027,6.46700627
622,81.15250087,32.65998082,102.2218008,341.4650833,0,13.39304595,65.76570973,530.7434019,65.76570973,117.1782812,82.881216,0.23,3.338562053,0.016666667,0.055642701,6.522648971
623,82.42895645,32.73200293,92.40002048,346.6128729,0,13.41577337,59.54557154,537.8388398,59.54557154,117.1060919,84.0077568,0.23,3.024437741,0.016666667,0.050407296,6.573056267
624,83.42150663,32.73107201,80.37306762,352.9439674,0,13.43881647,52.25289757,542.8588825,52.25289757,117.0345017,84.8124288,0.23,2.630696664,0.016666667,0.043844944,6.616901211
625,84.07960798,32.65422556,69.48933285,358.6830522,0,13.46208851,45.66379675,545.8356692,45.66379675,116.9635056,85.295232,0.23,2.269120349,0.016666667,0.037818672,6.654719884
626,84.84803155,32.60222293,81.82821073,352.0926579,0,13.48554361,52.18362802,552.1121433,52.18362802,116.8930986,86.2608384,0.23,2.667781568,0.016666667,0.044463026,6.69918291
627,85.64134583,32.55604272,72.46105342,357.0125963,0,13.50922885,46.51427649,556.1319238,46.51427649,116.8232759,86.904576,0.23,2.35904515,0.016666667,0.039317419,6.738500329
628,86.0646066,32.43421395,56.50806467,365.4462076,0,13.53308731,37.07389503,557.0044894,37.07389503,116.7540326,87.0655104,0.23,1.83279466,0.016666667,0.030546578,6.769046907
629,86.44298071,32.3026533,62.79790703,362.077536,0,13.55704248,40.59301755,560.1465324,40.59301755,116.6853639,87.5483136,0.23,2.028539019,0.016666667,0.033808984,6.80285589
630,86.91684522,32.18676878,63.37777444,361.7301797,0,13.58112028,40.70405865,563.2345823,40.70405865,116.6172651,88.0311168,0.23,2.039925771,0.016666667,0.033998763,6.836854653
631,87.49353365,32.08910675,67.49217072,359.5009133,0,13.60534156,42.76380304,567.3817772,42.76380304,116.5497313,88.6748544,0.23,2.165763471,0.016666667,0.036096058,6.872950711
632,88.07420079,31.99073777,61.52056041,362.625666,0,13.62972936,39.10845444,570.405653,39.10845444,116.482758,89.1576576,0.23,1.968088115,0.016666667,0.032801469,6.90575218
633,88.37242777,31.84235422,43.77941683,372.0154852,0,13.65424585,28.55776694,570.229149,28.55776694,116.4163405,89.1576576,0.23,1.394039698,0.016666667,0.023233995,6.928986174
634,88.12807058,31.62795956,21.04234157,384.0883546,0,13.67877343,14.27970686,565.8777732,14.27970686,116.3504741,88.51392,0.23,0.665526328,0.016666667,0.011092105,6.94007828
635,87.51718692,31.3876195,10.32167289,389.7970071,0,13.70317308,7.173701147,560.6145886,7.173701147,116.2851543,87.709248,0.23,0.323972741,0.016666667,0.005399546,6.945477826
636,86.39676428,31.13751226,-5.505603606,398.2348418,0.082988602,13.72733408,1.02E-16,551.2409781,1.02E-16,116.2203765,86.2608384,0.23,-0.1714308,0.016666667,-0.00285718,6.942620646
637,84.81145419,30.89060992,-13.48004787,402.5045721,0.20968753,13.75107943,1.02E-16,539.9323001,1.02E-16,116.1561363,84.49056,0.23,-0.4164069,0.016666667,-0.006940115,6.935680531
638,81.5618991,30.66240193,-30.7008905,411.710628,0.510655008,13.774061,1.02E-16,516.2714868,1.02E-16,116.0924291,80.7890688,0.23,-0.941363044,0.016666667,-0.015689384,6.919991147
639,78.17168694,30.4398626,-24.17803929,408.2884788,0.415354895,13.79605429,1.02E-16,495.7031307,1.02E-16,116.0292507,77.5703808,0.23,-0.735976194,0.016666667,-0.01226627,6.907724877
640,75.23184202,30.21661676,-15.50674513,403.7078988,0.272950718,13.81719977,1.02E-16,478.2146553,1.02E-16,115.9665965,74.834496,0.23,-0.468561375,0.016666667,-0.007809356,6.89991552
641,74.20281437,29.9924268,7.971398762,391.2142571,0,13.83788272,6.563913072,475.2428043,6.563913072,115.9044622,74.3516928,0.23,0.239081594,0.016666667,0.003984693,6.903900214
642,73.84272581,29.77803595,10.1007705,390.0612357,0,13.85844152,8.326919751,473.2186992,8.326919751,115.8428436,74.029824,0.23,0.300781107,0.016666667,0.005013018,6.908913232
643,73.70203862,29.57432698,17.82356969,385.9285381,0,13.87892668,14.53486335,473.322665,14.53486335,115.7817363,74.029824,0.23,0.527120078,0.016666667,0.008785335,6.917698567
644,73.96472564,29.39324853,30.10295419,379.3572443,0,13.89942577,23.96485098,476.5654665,23.96485098,115.721136,74.5126272,0.23,0.884823614,0.016666667,0.01474706,6.932445627
645,74.60410253,29.24104623,39.53093157,374.2918443,0,13.92005369,30.71070247,481.8207395,30.71070247,115.6610387,75.3172992,0.23,1.155925797,0.016666667,0.01926543,6.951711057
646,75.57366317,29.12256281,48.64841732,369.3826917,0,13.94090589,36.74007965,489.1201429,36.74007965,115.6014401,76.44384,0.23,1.416766589,0.016666667,0.023612776,6.975323833
647,76.69135926,29.02268492,49.1947388,369.0373984,0,13.96205468,36.57832875,496.3166843,36.57832875,115.542336,77.5703808,0.23,1.427763404,0.016666667,0.023796057,6.99911989
648,77.72812562,28.91442695,45.07374766,371.1883218,0,13.98350628,33.29973461,502.4333156,33.29973461,115.4837224,78.5359872,0.23,1.303281584,0.016666667,0.02172136,7.02084125
649,78.79387101,28.81080559,48.63921603,369.2483285,0,14.00524401,35.23914282,509.6638382,35.23914282,115.4255952,79.662528,0.23,1.401334997,0.016666667,0.023355583,7.044196833
650,79.93006411,28.7170241,48.08532477,369.5018053,0,14.02729035,34.37569828,516.8480917,34.37569828,115.3679504,80.7890688,0.23,1.38086743,0.016666667,0.023014457,7.06721129
651,80.90136448,28.60431263,38.42720131,374.6168202,0,14.0496357,27.58249142,521.8773851,27.58249142,115.3107839,81.5937408,0.23,1.09918368,0.016666667,0.018319728,7.085531018
652,81.64322881,28.46841844,32.83501287,377.5792602,0,14.07221616,23.57377684,525.9247363,23.57377684,115.2540918,82.2374784,0.23,0.934760886,0.016666667,0.015579348,7.101110366
653,82.48826287,28.34318831,39.73193045,373.8805142,0,14.09500754,27.91431267,532.1661411,27.91431267,115.1978702,83.2030848,0.23,1.126129586,0.016666667,0.018768826,7.119879193
654,83.37755685,28.2228095,34.87817227,376.4418379,0,14.11804825,24.43695016,537.2505179,24.43695016,115.1421151,84.0077568,0.23,0.984360012,0.016666667,0.016406,7.136285193
655,84.08103231,28.0857709,22.37224592,383.0935265,0,14.14131415,15.86126877,540.1906084,15.86126877,115.0868227,84.49056,0.23,0.628341774,0.016666667,0.010472363,7.146757556
656,83.98144739,27.91316226,-5.29904842,397.86981,0.082107063,14.16467581,2.04E-16,535.8145112,2.04E-16,115.0319891,83.8468224,0.23,-0.147913198,0.016666667,-0.00246522,7.144292336
657,83.23797995,27.73720789,-7.868875517,399.2761323,0.123494501,14.18786201,2.04E-16,530.6711094,2.04E-16,114.9776105,83.0421504,0.23,-0.218260636,0.016666667,-0.003637677,7.140654659
658,82.41526786,27.56522423,-6.972372647,398.8277,0.110343978,14.21081648,2.04E-16,525.5271733,2.04E-16,114.9236833,82.2374784,0.23,-0.192195015,0.016666667,-0.00320325,7.137451408
659,82.09693062,27.49824685,-0.87422652,395.58937,0.013745693,14.23363138,2.04E-16,524.5001182,2.04E-16,114.8702035,82.076544,0.23,-0.024039697,0.016666667,-0.000400662,7.137050747
660,82.06933519,27.49810276,0.385808974,394.9242496,0,14.25642689,0.290882816,524.5048324,0.290882816,114.8171675,82.076544,0.23,0.010609015,0.016666667,0.000176817,7.137227564
661,82.16748793,27.49894815,3.783333997,393.1144211,0,14.27923443,2.830982645,525.5766898,2.830982645,114.6999383,82.2374784,0.23,0.104037705,0.016666667,0.001733962,7.138961526
662,82.51176716,27.50493994,11.30133348,389.0959316,0,14.30210025,8.316979823,528.7529199,8.316979823,114.5830317,82.7202816,0.23,0.310842499,0.016666667,0.005180708,7.144142234
663,82.99352241,27.5143573,11.36677737,389.0493028,0,14.32508702,8.314898924,531.8387277,8.314898924,114.4670953,83.2030848,0.23,0.312749574,0.016666667,0.005212493,7.149354727
